frame_index,timestamp_sec,time_normalized,speed_relative,acceleration_relative,jerk_proxy,curvature,step_relative,pose_jump,bspline_residual,rts_residual,innovation_norm
185,39.667000000,0.929411765,1.42858971,40.2277963,17582.0484,19.6180347,0.00849020578,false,0.00289456911,0.00657407595,0.0101937149
186,39.867000000,0.935294118,1.19197756,78.8571071,6818.1553,26.1434549,0.00503514894,false,0.00288608823,0.00837399856,0.0119985728
187,40.017000000,0.939705882,0.816230429,84.1299285,6311.53695,79.5270588,0.00647588599,false,0.00511096932,0.00945771302,0.0123633811
188,40.167000000,0.944117647,0.60825388,42.5949471,9422.96619,106.281638,0.00202337571,false,0.00145801099,0.00840560624,0.0117526563
189,40.367000000,0.95,0.627642866,53.2664168,9804.51948,122.799101,0.00694631068,false,0.0040119909,0.0120008036,0.0150340088
190,40.517000000,0.954411765,0.559404307,69.3051979,7912.28474,174.165791,0.00220466942,false,0.00228582439,0.011736774,0.014764358
191,40.717000000,0.960294118,1.09732177,52.9987219,16683.8479,43.0752343,0.00546641145,false,0.000306776877,0.0101870291,0.0130004117
192,40.867000000,0.964705882,0.789336485,108.684954,11561.7937,138.327085,0.0054729352,false,0.00300309397,0.00844726713,0.0109514379
193,41.017000000,0.969117647,0.487612792,68.8330771,15684.8427,201.308494,0.00328647067,false,0.000640042236,0.0119456475,0.0143366774
194,41.217000000,0.975,0.404626804,55.9983664,20037.4624,274.663694,0.00316935351,false,0.00305083658,0.0131458686,0.0153214548
195,41.367000000,0.979411765,0.664326707,133.881454,13835.746,253.586314,0.00218346281,false,0.00542770261,0.0139010206,0.015745393
196,41.567000000,0.985294118,1.41580405,95.3933389,31519.9433,34.3739001,0.00740098636,false,0.00260227649,0.014415492,0.0160054905
197,41.717000000,0.989705882,1.4395607,134.281586,55614.05,16.1733105,0.0078117326,false,0.00453450065,0.019038252,0.0203256266
198,41.917000000,0.995588235,0.611293468,523.164493,78615.463,752.953121,0.00934945164,false,0.00714634956,0.0233677671,0.0242414166
