frame_index,timestamp_sec,x_rel,y_rel,z_rel,qw,qx,qy,qz,confidence,layer,orientation_source,scale_status
66,19.367000000,-0.105468586,0.181413621,-0.644848585,0.984446738,0.0606007811,0.0596971741,0.153715364,1,raw,raw_camera_orientation,relative_only
67,19.517000000,-0.105600409,0.183411151,-0.650972605,0.984264806,0.0641638685,0.0562080268,0.154746396,1,raw,raw_camera_orientation,relative_only
68,19.667000000,-0.103456303,0.185894251,-0.660473228,0.982615702,0.0895801678,0.0556393749,0.152794097,1,raw,raw_camera_orientation,relative_only
69,19.867000000,-0.101778455,0.187639713,-0.671559811,0.982119704,0.0991430195,0.0525171156,0.151173745,1,raw,raw_camera_orientation,relative_only
70,20.017000000,-0.101267941,0.190459251,-0.681942523,0.98341118,0.0940646076,0.0447487113,0.148498667,1,raw,raw_camera_orientation,relative_only
71,20.217000000,-0.0989910364,0.19402419,-0.690918386,0.98271916,0.0885281021,0.0372227353,0.158241259,1,raw,raw_camera_orientation,relative_only
72,20.367000000,-0.0987944901,0.195271298,-0.694927633,0.983855319,0.0861669568,0.0318438756,0.153590149,1,raw,raw_camera_orientation,relative_only
73,20.517000000,-0.0974488631,0.197385579,-0.704747319,0.983464503,0.0961642606,0.02477568,0.151446929,1,raw,raw_camera_orientation,relative_only
74,20.717000000,-0.0959782898,0.200359955,-0.71242553,0.983216337,0.100610872,0.0153558672,0.151417586,1,raw,raw_camera_orientation,relative_only
75,20.867000000,-0.0951694399,0.201884493,-0.718102515,0.983355752,0.101641166,0.00794101735,0.150391089,1,raw,raw_camera_orientation,relative_only
76,21.067000000,-0.0941828936,0.205707863,-0.728271484,0.983521211,0.0986861144,0.000661733646,0.151481485,1,raw,raw_camera_orientation,relative_only
77,21.217000000,-0.0911047533,0.2085035,-0.735434055,0.983569025,0.101787704,-0.00373203156,0.149054716,1,raw,raw_camera_orientation,relative_only
78,21.417000000,-0.0912338197,0.211774722,-0.743476808,0.981638203,0.109936893,-0.00763772823,0.155698373,1,raw,raw_camera_orientation,relative_only
79,21.567000000,-0.0901045725,0.211607695,-0.748092651,0.981973749,0.113692828,-0.0105059468,0.150635729,1,raw,raw_camera_orientation,relative_only
80,21.717000000,-0.0898446143,0.213986397,-0.756454647,0.981963934,0.117980096,-0.013072958,0.147161908,1,raw,raw_camera_orientation,relative_only
81,21.917000000,-0.0874951705,0.217645288,-0.765627563,0.98271691,0.115507014,-0.0201521526,0.143246275,1,raw,raw_camera_orientation,relative_only
82,22.067000000,-0.0862515718,0.218841121,-0.773350596,0.982643475,0.115079386,-0.0234338535,0.143594532,1,raw,raw_camera_orientation,relative_only
83,22.267000000,-0.0844519138,0.220341817,-0.781761527,0.983678756,0.11783212,-0.0242980074,0.133795753,1,raw,raw_camera_orientation,relative_only
84,22.417000000,-0.082771562,0.222065225,-0.787204862,0.983343718,0.117084196,-0.0269638504,0.136379525,1,raw,raw_camera_orientation,relative_only
85,22.567000000,-0.0819596499,0.223113969,-0.792476177,0.983166557,0.116742608,-0.0288638731,0.137555665,1,raw,raw_camera_orientation,relative_only
86,22.767000000,-0.0824783742,0.224373072,-0.798185825,0.987288637,0.0996911628,-0.0287471577,0.120401079,1,raw,raw_camera_orientation,relative_only
87,22.917000000,-0.081028372,0.225975275,-0.803762317,0.989245603,0.0903250426,-0.0278497251,0.11161952,1,raw,raw_camera_orientation,relative_only
88,23.117000000,-0.0799829587,0.226897195,-0.809646249,0.989774113,0.0768137071,-0.028716011,0.1167144,1,raw,raw_camera_orientation,relative_only
89,23.267000000,-0.0797052011,0.227642924,-0.814980745,0.990453432,0.0757964025,-0.0274549468,0.1118174,1,raw,raw_camera_orientation,relative_only
90,23.467000000,-0.0788443312,0.228159368,-0.82191819,0.992411348,0.0758644008,-0.0260983944,0.0931836007,1,raw,raw_camera_orientation,relative_only
91,23.617000000,-0.0785550103,0.229147747,-0.826884508,0.99313109,0.0591006298,-0.0303593948,0.0963123101,1,raw,raw_camera_orientation,relative_only
92,23.767000000,-0.0794681236,0.22913897,-0.832005978,0.995232673,0.046201945,-0.0336284032,0.0790344064,1,raw,raw_camera_orientation,relative_only
93,23.967000000,-0.0788748115,0.230775163,-0.83866328,0.996767284,0.0321363462,-0.0381170906,0.063002578,1,raw,raw_camera_orientation,relative_only
94,24.117000000,-0.0774186477,0.229870006,-0.846419573,0.996298045,0.0472291932,-0.0358881769,0.0622225656,1,raw,raw_camera_orientation,relative_only
95,24.317000000,-0.0780170485,0.22902295,-0.84927541,0.997534133,0.0541930303,-0.0307986728,0.0322522842,1,raw,raw_camera_orientation,relative_only
96,24.467000000,-0.0787441581,0.229445919,-0.856317639,0.997690188,0.0463790824,-0.0316328437,0.0382443933,1,raw,raw_camera_orientation,relative_only
97,24.617000000,-0.0794518441,0.228687286,-0.863997579,0.99746295,0.0482866826,-0.034907095,0.0389558074,1,raw,raw_camera_orientation,relative_only
98,24.817000000,-0.0789612308,0.228810981,-0.871656537,0.997167179,0.0581990151,-0.0410472098,0.0241995614,1,raw,raw_camera_orientation,relative_only
99,24.967000000,-0.0790838376,0.228288785,-0.876487792,0.996973586,0.0537422102,-0.0465554743,0.031432982,1,raw,raw_camera_orientation,relative_only
100,25.167000000,-0.0794009939,0.228115618,-0.8839975,0.997231697,0.0429829839,-0.0538189811,0.0280164585,1,raw,raw_camera_orientation,relative_only
101,25.317000000,-0.082119301,0.228593573,-0.891885817,0.996692231,0.0450187036,-0.0594308772,0.0323401173,1,raw,raw_camera_orientation,relative_only
102,25.517000000,-0.0834357217,0.230433926,-0.902050376,0.996528413,0.025116843,-0.0689651308,0.0392947346,1,raw,raw_camera_orientation,relative_only
103,25.667000000,-0.0848594755,0.230998933,-0.909717262,0.996113692,0.0218534335,-0.0729169255,0.0443064472,1,raw,raw_camera_orientation,relative_only
104,25.817000000,-0.0858039707,0.23077327,-0.916569352,0.995938613,0.0135116284,-0.0728023998,0.0512203674,1,raw,raw_camera_orientation,relative_only
105,26.017000000,-0.0874677151,0.231440336,-0.925878525,0.995813608,0.024040529,-0.0685458534,0.0554867269,1,raw,raw_camera_orientation,relative_only
106,26.167000000,-0.0876717269,0.230921954,-0.929034352,0.996180955,0.0298271944,-0.0672032307,0.047091077,1,raw,raw_camera_orientation,relative_only
107,26.367000000,-0.0893630013,0.232128456,-0.935106277,0.995803079,0.0149779858,-0.0695912068,0.0575234958,1,raw,raw_camera_orientation,relative_only
108,26.517000000,-0.0920791328,0.23227483,-0.942766905,0.995714496,0.0096989379,-0.0694892535,0.060247961,1,raw,raw_camera_orientation,relative_only
109,26.667000000,-0.0940391347,0.233468398,-0.949373186,0.995442807,0.0195792839,-0.0686557833,0.0632190941,1,raw,raw_camera_orientation,relative_only
110,26.867000000,-0.0953365043,0.234268486,-0.95975709,0.993417182,0.0735819389,-0.0633608668,0.0607733639,1,raw,raw_camera_orientation,relative_only
111,27.017000000,-0.0970313624,0.233689025,-0.9661327,0.991753787,0.0914958191,-0.0616833271,0.0651775108,1,raw,raw_camera_orientation,relative_only
112,27.217000000,-0.0981968418,0.233174682,-0.973324716,0.992438146,0.0631607462,-0.0652282257,0.0825985738,1,raw,raw_camera_orientation,relative_only
113,27.367000000,-0.100077093,0.235769525,-0.978470445,0.993485589,0.0531425121,-0.0647344886,0.0772767958,1,raw,raw_camera_orientation,relative_only
114,27.567000000,-0.101535559,0.235501289,-0.98672992,0.993634752,0.0504439403,-0.0649099883,0.0770200056,1,raw,raw_camera_orientation,relative_only
115,27.717000000,-0.102246217,0.23522079,-0.9923805,0.993316094,0.0423356408,-0.0653316524,0.0852209291,1,raw,raw_camera_orientation,relative_only
116,27.867000000,-0.104405716,0.236199826,-0.997928619,0.993265335,0.0358676636,-0.0658425019,0.0883303458,1,raw,raw_camera_orientation,relative_only
117,28.067000000,-0.105699889,0.236497924,-1.00716329,0.99351861,0.0400086897,-0.0661186554,0.0833570585,1,raw,raw_camera_orientation,relative_only
118,28.217000000,-0.108795904,0.237850606,-1.01739991,0.992871074,0.0463766767,-0.0656584416,0.0880068404,1,raw,raw_camera_orientation,relative_only
119,28.417000000,-0.109859228,0.239140034,-1.02238607,0.992512584,0.0449786091,-0.0651255745,0.093028783,1,raw,raw_camera_orientation,relative_only
120,28.567000000,-0.111197874,0.238991365,-1.0277003,0.990841014,0.0356384763,-0.0681718197,0.110980119,1,raw,raw_camera_orientation,relative_only
121,28.717000000,-0.114403829,0.241171613,-1.03564787,0.989811963,0.0308761079,-0.0689616968,0.120678201,1,raw,raw_camera_orientation,relative_only
122,28.917000000,-0.115494788,0.241341904,-1.04593456,0.991680233,0.0391853205,-0.0685430949,0.101669419,1,raw,raw_camera_orientation,relative_only
123,29.067000000,-0.115955368,0.242436126,-1.05263078,0.989677981,0.0371588945,-0.0684326296,0.120306633,1,raw,raw_camera_orientation,relative_only
124,29.267000000,-0.119895764,0.242643416,-1.05904841,0.989600616,-0.000860917354,-0.0723196261,0.124337249,1,raw,raw_camera_orientation,relative_only
125,29.417000000,-0.12253511,0.241759092,-1.06573284,0.989527885,-0.0420643336,-0.0808118637,0.111958028,1,raw,raw_camera_orientation,relative_only
126,29.617000000,-0.123780936,0.245684817,-1.0733192,0.990660304,-0.018715333,-0.0807832324,0.108240321,1,raw,raw_camera_orientation,relative_only
127,29.767000000,-0.124362446,0.245753571,-1.07659078,0.990705038,-0.00986490189,-0.0790697462,0.110246026,1,raw,raw_camera_orientation,relative_only
128,29.917000000,-0.127073795,0.247244924,-1.08627868,0.991716981,-0.00303945042,-0.0789174291,0.101292793,1,raw,raw_camera_orientation,relative_only
129,30.117000000,-0.127365813,0.247042745,-1.09448063,0.990933942,0.00408299273,-0.0774386618,0.109711008,1,raw,raw_camera_orientation,relative_only
130,30.267000000,-0.129156381,0.248988628,-1.10100317,0.990974555,0.0057622122,-0.0768554339,0.109678941,1,raw,raw_camera_orientation,relative_only
131,30.467000000,-0.131682307,0.25070557,-1.11079288,0.991039903,0.0102608243,-0.0762819626,0.109159003,1,raw,raw_camera_orientation,relative_only
132,30.617000000,-0.132356912,0.251595467,-1.11869931,0.990143779,0.00767804689,-0.0755388371,0.117686997,1,raw,raw_camera_orientation,relative_only
133,30.767000000,-0.133327544,0.251846343,-1.12410498,0.990710264,0.00900002227,-0.0745519855,0.113376253,1,raw,raw_camera_orientation,relative_only
134,30.967000000,-0.134135514,0.253305435,-1.13293147,0.990835392,0.0166016847,-0.0734820275,0.112116023,1,raw,raw_camera_orientation,relative_only
135,31.117000000,-0.136348024,0.253974974,-1.14157152,0.990519736,0.0155263207,-0.072488115,0.115650593,1,raw,raw_camera_orientation,relative_only
136,31.317000000,-0.138362139,0.255829692,-1.14917922,0.990670447,0.0112597352,-0.0719535323,0.115186692,1,raw,raw_camera_orientation,relative_only
137,31.467000000,-0.140641481,0.256226897,-1.15591025,0.990988198,0.0143812111,-0.0713263027,0.112463908,1,raw,raw_camera_orientation,relative_only
138,31.667000000,-0.140553027,0.25724107,-1.16656244,0.990312106,0.0126996475,-0.0692182724,0.119705818,1,raw,raw_camera_orientation,relative_only
139,31.817000000,-0.140765429,0.258260131,-1.17486024,0.99007254,0.0113291565,-0.0687701647,0.122060152,1,raw,raw_camera_orientation,relative_only
140,31.967000000,-0.1431887,0.25992009,-1.18221462,0.989841351,0.012988514,-0.067265467,0.12458232,1,raw,raw_camera_orientation,relative_only
141,32.167000000,-0.144684017,0.261747181,-1.19294775,0.990183732,0.0114940759,-0.0651487766,0.123124732,1,raw,raw_camera_orientation,relative_only
142,32.317000000,-0.145794332,0.262768209,-1.19890308,0.989615721,0.0139283115,-0.0669922086,0.12640716,1,raw,raw_camera_orientation,relative_only
143,32.517000000,-0.147811323,0.263784498,-1.21247327,0.989373279,0.00621999043,-0.0678135928,0.128464561,1,raw,raw_camera_orientation,relative_only
144,32.667000000,-0.148735061,0.265863746,-1.21943104,0.988670875,0.00195795329,-0.0678331101,0.133883291,1,raw,raw_camera_orientation,relative_only
145,32.817000000,-0.15035069,0.265116423,-1.22750044,0.988876047,0.00931119006,-0.067505627,0.132213674,1,raw,raw_camera_orientation,relative_only
146,33.017000000,-0.149830103,0.266584307,-1.2350173,0.989754068,0.0114706508,-0.0662629346,0.125954486,1,raw,raw_camera_orientation,relative_only
147,33.167000000,-0.152566031,0.267740965,-1.24239874,0.989496912,0.0131094055,-0.066330827,0.127766294,1,raw,raw_camera_orientation,relative_only
148,33.367000000,-0.152719915,0.268746227,-1.2513963,0.989009694,0.0103308367,-0.0678409229,0.130960716,1,raw,raw_camera_orientation,relative_only
149,33.517000000,-0.155633941,0.270982623,-1.26275146,0.988469581,0.0133282697,-0.0674659654,0.134902142,1,raw,raw_camera_orientation,relative_only
150,33.717000000,-0.156439841,0.272322059,-1.27054739,0.988317152,0.0146705058,-0.0663272057,0.136435645,1,raw,raw_camera_orientation,relative_only
151,33.867000000,-0.156747967,0.272964031,-1.28103137,0.989507482,0.0132797482,-0.0674183122,0.127095878,1,raw,raw_camera_orientation,relative_only
152,34.017000000,-0.159058318,0.273777604,-1.28753603,0.989352271,0.0208303688,-0.0664586063,0.127794494,1,raw,raw_camera_orientation,relative_only
153,34.217000000,-0.161211491,0.27643913,-1.297948,0.9915366,0.0265931249,-0.065279452,0.109025549,1,raw,raw_camera_orientation,relative_only
154,34.367000000,-0.161034629,0.276855886,-1.30413914,0.991226422,0.0239004234,-0.0668851375,0.11146896,1,raw,raw_camera_orientation,relative_only
155,34.567000000,-0.161555231,0.277000904,-1.31563652,0.991359434,0.0278293295,-0.063898802,0.111125807,1,raw,raw_camera_orientation,relative_only
156,34.717000000,-0.163067669,0.279377908,-1.32427311,0.991032847,0.0303555357,-0.0633062316,0.113687106,1,raw,raw_camera_orientation,relative_only
157,34.867000000,-0.163753688,0.280979902,-1.33366084,0.992101311,0.0371062201,-0.0611877588,0.103025122,1,raw,raw_camera_orientation,relative_only
158,35.067000000,-0.1652181,0.281073421,-1.34330368,0.992338236,0.0390210029,-0.0599749442,0.100723352,1,raw,raw_camera_orientation,relative_only
159,35.217000000,-0.165761501,0.282826513,-1.35100496,0.993116269,0.0383332009,-0.0613541892,0.0921211474,1,raw,raw_camera_orientation,relative_only
160,35.417000000,-0.167457998,0.285475284,-1.36051381,0.992477465,0.0362698021,-0.0629015314,0.0985716978,1,raw,raw_camera_orientation,relative_only
161,35.567000000,-0.16671893,0.286759764,-1.36805522,0.992717183,0.0332123935,-0.0645054405,0.0961695338,1,raw,raw_camera_orientation,relative_only
162,35.767000000,-0.168392777,0.287297457,-1.379336,0.992884123,0.0326588681,-0.0656327937,0.0938448376,1,raw,raw_camera_orientation,relative_only
163,35.917000000,-0.169436887,0.289636821,-1.38983953,0.993259014,0.0377975435,-0.064551697,0.0885491642,1,raw,raw_camera_orientation,relative_only
164,36.067000000,-0.170835048,0.289372563,-1.3935585,0.99311135,0.0469709654,-0.0633990253,0.086626427,1,raw,raw_camera_orientation,relative_only
165,36.267000000,-0.171286866,0.29251796,-1.40691245,0.994067718,0.0458139825,-0.062717526,0.0761377912,1,raw,raw_camera_orientation,relative_only
166,36.417000000,-0.171775565,0.293524504,-1.41413176,0.993657049,0.0447043437,-0.0631330942,0.0816174242,1,raw,raw_camera_orientation,relative_only
167,36.617000000,-0.173456728,0.2951653,-1.42650521,0.99433915,0.044301631,-0.0622794286,0.0738125516,1,raw,raw_camera_orientation,relative_only
168,36.767000000,-0.170798972,0.295958072,-1.43018484,0.995451377,0.0525738747,-0.061163338,0.0507108535,1,raw,raw_camera_orientation,relative_only
169,36.917000000,-0.173255622,0.296967477,-1.44025493,0.995620053,0.0497313829,-0.0628339943,0.0481600299,1,raw,raw_camera_orientation,relative_only
170,37.117000000,-0.173494771,0.299535215,-1.44675863,0.995618779,0.0426011455,-0.0635942699,0.0537043563,1,raw,raw_camera_orientation,relative_only
171,37.267000000,-0.172492683,0.299726814,-1.45603287,0.996819613,0.0533165176,-0.0590251769,0.00490264143,1,raw,raw_camera_orientation,relative_only
172,37.467000000,-0.172630787,0.302265376,-1.46392417,0.992237104,0.0902603687,-0.0595267491,-0.061442346,1,raw,raw_camera_orientation,relative_only
173,37.617000000,-0.176795781,0.304037452,-1.47446167,0.992376389,0.0957672581,-0.0596461189,-0.0495991519,1,raw,raw_camera_orientation,relative_only
174,37.817000000,-0.177967936,0.306947052,-1.48651052,0.996551467,0.0627643184,-0.0542705856,0.000718869312,1,raw,raw_camera_orientation,relative_only
175,37.967000000,-0.178862959,0.310193509,-1.49272454,0.996721906,0.0522765161,-0.0593471132,0.017044907,1,raw,raw_camera_orientation,relative_only
176,38.117000000,-0.182925224,0.313321084,-1.49200761,0.996749864,0.0486742757,-0.0638444855,0.00666376786,1,raw,raw_camera_orientation,relative_only
177,38.317000000,-0.186629713,0.314656138,-1.51076031,0.996837124,0.0421168386,-0.063880963,0.0214742526,1,raw,raw_camera_orientation,relative_only
178,38.467000000,-0.183138058,0.317121983,-1.50674784,0.996814851,0.0482593822,-0.0594371274,0.0223251633,1,raw,raw_camera_orientation,relative_only
179,38.667000000,-0.18312718,0.320169568,-1.51872694,0.996719878,0.0416492941,-0.063166962,0.0287185801,1,raw,raw_camera_orientation,relative_only
180,38.817000000,-0.184829995,0.321108133,-1.53203428,0.996557342,0.0479964075,-0.0642236079,0.021098255,1,raw,raw_camera_orientation,relative_only
181,38.967000000,-0.186328068,0.324537456,-1.53767419,0.995262681,0.0330854607,-0.0660111152,0.0632461967,1,raw,raw_camera_orientation,relative_only
182,39.167000000,-0.191474095,0.32794258,-1.55356014,0.989922762,0.0225013555,-0.0634240385,0.124595369,1,raw,raw_camera_orientation,relative_only
