frame_index,timestamp_sec,x_rel,y_rel,z_rel,qw,qx,qy,qz,confidence,layer,orientation_source,scale_status
93,22.155376884,-0.340857275,0.19909094,-0.771805758,0.981295389,0.0346067936,-0.182698664,-0.0498289815,1,filtered_kalman,raw_camera_orientation,relative_only
94,22.306703518,-0.34168004,0.200168817,-0.775193934,0.981816735,0.0323215417,-0.180836051,-0.0478491431,1,filtered_kalman,raw_camera_orientation,relative_only
95,22.458030151,-0.342540615,0.2012061,-0.778735464,0.980789853,0.0381818267,-0.185112937,-0.0482349739,1,filtered_kalman,raw_camera_orientation,relative_only
96,22.609356784,-0.34365998,0.202060728,-0.781757995,0.980695409,0.0477926337,-0.183234439,-0.0487598098,1,filtered_kalman,raw_camera_orientation,relative_only
97,22.760683417,-0.345105861,0.203047001,-0.784576971,0.973982301,0.0396194256,-0.217899815,-0.0480463296,1,filtered_kalman,raw_camera_orientation,relative_only
98,22.912010050,-0.347477231,0.205173703,-0.789801197,0.896366312,0.0252776944,-0.43685341,-0.0710462516,1,filtered_kalman,raw_camera_orientation,relative_only
99,23.063336683,-0.348257709,0.207771188,-0.796950242,0.768495317,0.0211213521,-0.630523735,-0.106811307,1,filtered_kalman,raw_camera_orientation,relative_only
100,23.214663317,-0.349248936,0.211865006,-0.805918505,-0.612849018,0.00507165486,0.777591484,0.140505667,1,filtered_kalman,raw_camera_orientation,relative_only
101,23.365989950,-0.349386634,0.215351799,-0.813148896,-0.526464201,0.00652427244,0.834218567,0.163927608,1,filtered_kalman,raw_camera_orientation,relative_only
102,23.517316583,-0.349695989,0.219282865,-0.821198523,-0.517266675,-0.0112845876,0.84195593,0.153029592,1,filtered_kalman,raw_camera_orientation,relative_only
103,23.668643216,-0.350614888,0.222869884,-0.828150145,-0.503444969,-0.0300051577,0.846945859,0.168302008,1,filtered_kalman,raw_camera_orientation,relative_only
104,23.819969849,-0.351605542,0.226378907,-0.835159289,-0.480934916,-0.0448748587,0.856913022,0.179966458,1,filtered_kalman,raw_camera_orientation,relative_only
105,23.971296482,-0.351824257,0.230044169,-0.842900096,-0.44388197,-0.0556622992,0.873987206,0.189781106,1,filtered_kalman,raw_camera_orientation,relative_only
106,24.122623116,-0.351565619,0.234194738,-0.850597655,-0.432851186,-0.0431406455,0.857207277,0.275634576,1,filtered_kalman,raw_camera_orientation,relative_only
107,24.273949749,-0.350417715,0.237482401,-0.856547811,-0.426942706,-0.0570065277,0.834037462,0.34474874,1,filtered_kalman,raw_camera_orientation,relative_only
108,24.425276382,-0.34989491,0.240812847,-0.86254417,-0.408917428,-0.0451825376,0.822418219,0.392903739,1,filtered_kalman,raw_camera_orientation,relative_only
109,24.576603015,-0.349798454,0.244344642,-0.868519583,-0.394483284,-0.0462289369,0.824724781,0.40258522,1,filtered_kalman,raw_camera_orientation,relative_only
110,24.727929648,-0.348718987,0.248114628,-0.874840939,-0.397638571,-0.0685954362,0.824563495,0.396576948,1,filtered_kalman,raw_camera_orientation,relative_only
111,24.879256281,-0.347765008,0.251247436,-0.880438809,-0.41316633,-0.0808378625,0.818818827,0.390249347,1,filtered_kalman,raw_camera_orientation,relative_only
112,25.030582915,-0.347045588,0.254458714,-0.886538517,-0.399461695,-0.0733576033,0.830870112,0.380399622,1,filtered_kalman,raw_camera_orientation,relative_only
113,25.181909548,-0.34699181,0.256599266,-0.891423653,-0.406404414,-0.0889722593,0.849955388,0.323257216,1,filtered_kalman,raw_camera_orientation,relative_only
114,25.333236181,-0.346993588,0.258742916,-0.896630285,-0.403211477,-0.107667672,0.858835905,0.297033779,1,filtered_kalman,raw_camera_orientation,relative_only
115,25.484562814,-0.347384095,0.260886571,-0.901997081,-0.404985204,-0.113021615,0.864544794,0.275273315,1,filtered_kalman,raw_camera_orientation,relative_only
116,25.635889447,-0.348008796,0.26284527,-0.907109467,-0.412429655,-0.109791388,0.865094517,0.26355096,1,filtered_kalman,raw_camera_orientation,relative_only
117,25.787216080,-0.348938799,0.264956362,-0.912404324,-0.417641181,-0.112340909,0.865181399,0.253804079,1,filtered_kalman,raw_camera_orientation,relative_only
118,25.938542714,-0.349194399,0.266702205,-0.917143238,-0.407085544,-0.112237851,0.869977014,0.254605615,1,filtered_kalman,raw_camera_orientation,relative_only
119,26.089869347,-0.34999627,0.268365521,-0.921955882,-0.402729163,-0.112119771,0.870293587,0.260437039,1,filtered_kalman,raw_camera_orientation,relative_only
120,26.241195980,-0.351305341,0.26978508,-0.925934746,-0.411455012,-0.106629198,0.868960967,0.253459709,1,filtered_kalman,raw_camera_orientation,relative_only
121,26.392522613,-0.352679007,0.271138446,-0.930135741,-0.400864915,-0.107872575,0.873707796,0.25358532,1,filtered_kalman,raw_camera_orientation,relative_only
122,26.543849246,-0.35394505,0.272354438,-0.933725582,-0.4128846,-0.103846807,0.869097764,0.251815855,1,filtered_kalman,raw_camera_orientation,relative_only
123,26.695175879,-0.354877508,0.27337921,-0.936749478,-0.399104099,-0.103659696,0.873570985,0.258542685,1,filtered_kalman,raw_camera_orientation,relative_only
124,26.846502513,-0.355715812,0.274346742,-0.939856097,-0.374785767,-0.101748512,0.886222778,0.252570895,1,filtered_kalman,raw_camera_orientation,relative_only
125,26.997829146,-0.357206363,0.275687173,-0.942637497,-0.298251937,-0.161189617,0.895658021,0.287854824,1,filtered_kalman,raw_camera_orientation,relative_only
126,27.149155779,-0.358937919,0.277137026,-0.944450111,-0.171115862,-0.270190818,0.88769743,0.33122433,1,filtered_kalman,raw_camera_orientation,relative_only
127,27.300482412,-0.360633477,0.27854826,-0.945451295,0.260868066,-0.251242387,0.851216718,0.379809445,1,filtered_kalman,raw_camera_orientation,relative_only
128,27.451809045,-0.364084558,0.277766103,-0.943158394,0.755832256,-0.0973789395,0.595538682,0.254103564,1,filtered_kalman,raw_camera_orientation,relative_only
129,27.603135678,-0.367235406,0.277202315,-0.940304365,0.877960078,-0.0779783032,0.406399619,0.240717336,1,filtered_kalman,raw_camera_orientation,relative_only
130,27.754462312,-0.370436065,0.276808494,-0.938306175,0.880907385,-0.0736245993,0.428465948,0.18707894,1,filtered_kalman,raw_camera_orientation,relative_only
131,27.905788945,-0.373480668,0.27627985,-0.93600814,0.904203237,-0.118077961,0.401046997,0.087380822,1,filtered_kalman,raw_camera_orientation,relative_only
132,28.057115578,-0.377397673,0.276314305,-0.935114824,0.893784433,-0.164144905,0.417350534,-0.00493654076,1,filtered_kalman,raw_camera_orientation,relative_only
133,28.208442211,-0.380618887,0.276154044,-0.93395096,0.896593516,-0.150256659,0.411916425,-0.0621921419,1,filtered_kalman,raw_camera_orientation,relative_only
134,28.359768844,-0.383880828,0.276128658,-0.93287697,0.896243894,-0.152894196,0.414196305,-0.0425637005,1,filtered_kalman,raw_camera_orientation,relative_only
135,28.511095477,-0.386209858,0.275523837,-0.931163477,0.913824235,-0.11356528,0.386973679,-0.0477447972,1,filtered_kalman,raw_camera_orientation,relative_only
136,28.662422111,-0.388466727,0.27464099,-0.929700403,0.920681308,-0.0758699057,0.381245986,-0.0352304493,1,filtered_kalman,raw_camera_orientation,relative_only
137,28.813748744,-0.389877476,0.27367979,-0.927927811,0.930256268,-0.0546906716,0.361827871,-0.02669828,1,filtered_kalman,raw_camera_orientation,relative_only
138,28.965075377,-0.391108735,0.272654449,-0.926670958,0.928892198,-0.0182358596,0.368869109,-0.0276101346,1,filtered_kalman,raw_camera_orientation,relative_only
139,29.116402010,-0.392669873,0.27175825,-0.92540646,0.92609865,-0.0292568465,0.375666966,-0.0189646773,1,filtered_kalman,raw_camera_orientation,relative_only
140,29.267728643,-0.394001134,0.270789816,-0.92404854,0.928217875,-0.0176574429,0.370822529,-0.0242990395,1,filtered_kalman,raw_camera_orientation,relative_only
141,29.419055276,-0.395259,0.269956577,-0.922475833,0.929127628,-0.026036301,0.368339605,-0.0192327443,1,filtered_kalman,raw_camera_orientation,relative_only
142,29.570381910,-0.396432026,0.268950364,-0.920885663,0.934398298,-0.0149041197,0.355709861,-0.0121730126,1,filtered_kalman,raw_camera_orientation,relative_only
143,29.721708543,-0.397603357,0.267986972,-0.919452609,0.936426788,-0.00728039863,0.3501556,0.021045737,1,filtered_kalman,raw_camera_orientation,relative_only
144,29.873035176,-0.398169203,0.267029002,-0.917784601,0.933891663,-0.00199678132,0.354940672,0.0431218579,1,filtered_kalman,raw_camera_orientation,relative_only
145,30.024361809,-0.398848724,0.266057439,-0.91608605,0.936796376,-0.00411927609,0.344722983,0.0596795275,1,filtered_kalman,raw_camera_orientation,relative_only
146,30.175688442,-0.399182309,0.265047167,-0.914083743,0.93648123,-0.0103353603,0.344566443,0.0645759419,1,filtered_kalman,raw_camera_orientation,relative_only
147,30.327015075,-0.399686631,0.26425484,-0.912399636,0.935394865,-0.0242922019,0.346951614,0.0638037026,1,filtered_kalman,raw_camera_orientation,relative_only
148,30.478341709,-0.400398167,0.263713275,-0.910860033,0.933822546,-0.0325014804,0.349319806,0.0699626998,1,filtered_kalman,raw_camera_orientation,relative_only
149,30.629668342,-0.401207043,0.263108961,-0.909322438,0.935616588,-0.029679769,0.34520335,0.0676413936,1,filtered_kalman,raw_camera_orientation,relative_only
150,30.780994975,-0.401504647,0.262410163,-0.907502367,0.936584772,-0.0277345001,0.342745112,0.0675688564,1,filtered_kalman,raw_camera_orientation,relative_only
151,30.932321608,-0.401746038,0.261700781,-0.905875649,0.941111657,-0.0280604312,0.329292412,0.0713300013,1,filtered_kalman,raw_camera_orientation,relative_only
152,31.083648241,-0.40149587,0.260998427,-0.904402129,0.946202268,-0.0318160073,0.312394073,0.0780957977,1,filtered_kalman,raw_camera_orientation,relative_only
153,31.234974874,-0.401682239,0.260435537,-0.903157467,0.944203238,-0.0387081131,0.314920727,0.0883564583,1,filtered_kalman,raw_camera_orientation,relative_only
154,31.386301508,-0.401458276,0.259873481,-0.902077945,0.946723084,-0.0315741082,0.30798659,0.088672082,1,filtered_kalman,raw_camera_orientation,relative_only
155,31.537628141,-0.40148858,0.259318942,-0.900964618,0.944074392,-0.0476736331,0.312233834,0.0946615033,1,filtered_kalman,raw_camera_orientation,relative_only
156,31.688954774,-0.401657032,0.258868078,-0.900052496,0.942082255,-0.05801955,0.314660102,0.100517542,1,filtered_kalman,raw_camera_orientation,relative_only
157,31.840281407,-0.401801905,0.258616086,-0.899097009,0.943982064,-0.0829186396,0.301605537,0.105149716,1,filtered_kalman,raw_camera_orientation,relative_only
158,31.991608040,-0.402278013,0.258469912,-0.898608714,0.935986005,-0.0882416305,0.320176173,0.116751149,1,filtered_kalman,raw_camera_orientation,relative_only
159,32.142934673,-0.402298397,0.258131357,-0.897628304,0.944635366,-0.0840399509,0.299724199,0.103762789,1,filtered_kalman,raw_camera_orientation,relative_only
160,32.294261307,-0.402492968,0.257757575,-0.896995959,0.944360325,-0.0668223668,0.303999971,0.106312585,1,filtered_kalman,raw_camera_orientation,relative_only
161,32.445587940,-0.402998942,0.257664511,-0.897139144,0.943550398,-0.0745057145,0.303366909,0.110136564,1,filtered_kalman,raw_camera_orientation,relative_only
162,32.596914573,-0.403339556,0.257567624,-0.897455888,0.941221995,-0.0750613715,0.310558904,0.109636279,1,filtered_kalman,raw_camera_orientation,relative_only
163,32.748241206,-0.403884896,0.257608653,-0.897865726,0.942414272,-0.0755460423,0.3062372,0.111206627,1,filtered_kalman,raw_camera_orientation,relative_only
164,32.899567839,-0.404106803,0.257554767,-0.897908832,0.945263572,-0.0758535658,0.296827699,0.112322455,1,filtered_kalman,raw_camera_orientation,relative_only
165,33.050894472,-0.404077173,0.257524241,-0.898328578,0.950037997,-0.0794689184,0.279939332,0.112900244,1,filtered_kalman,raw_camera_orientation,relative_only
166,33.202221106,-0.404136853,0.257542477,-0.899144138,0.952964101,-0.0735452352,0.272439904,0.110575856,1,filtered_kalman,raw_camera_orientation,relative_only
167,33.353547739,-0.404344432,0.257633433,-0.899882781,0.952404648,-0.0843742628,0.2707868,0.111717856,1,filtered_kalman,raw_camera_orientation,relative_only
168,33.504874372,-0.404366854,0.257618489,-0.900687257,0.955940372,-0.081934934,0.260214983,0.108410494,1,filtered_kalman,raw_camera_orientation,relative_only
169,33.656201005,-0.404397303,0.257603932,-0.901309736,0.95165242,-0.0940655201,0.273025022,0.104721952,1,filtered_kalman,raw_camera_orientation,relative_only
170,33.807527638,-0.404398928,0.257693617,-0.902354104,0.953221444,-0.0909185093,0.265667939,0.111907323,1,filtered_kalman,raw_camera_orientation,relative_only
171,33.958854271,-0.404114245,0.257508008,-0.902623704,0.958254169,-0.0796432436,0.255117955,0.101591,1,filtered_kalman,raw_camera_orientation,relative_only
